a,b,c,density,early_density,max_streak,total_primes,first_primes
2,2150,1039,0.4654,0.7066666666666667,14,2327,"[[1, 3191], [2, 5347], [3, 7507], [5, 11839], [6, 14011], [7, 16187], [8, 18367], [9, 20551], [10, 22739], [12, 27127]]"
1,1259,1091,0.4654,0.7333333333333333,13,2327,"[[1, 2351], [2, 3613], [3, 4877], [4, 6143], [5, 7411], [6, 8681], [9, 12503], [10, 13781], [11, 15061], [13, 17627]]"
1,1261,2351,0.4652,0.7333333333333333,13,2326,"[[1, 3613], [2, 4877], [3, 6143], [4, 7411], [5, 8681], [8, 12503], [9, 13781], [10, 15061], [12, 17627], [13, 18913]]"
1,1975,263,0.4652,0.6533333333333333,14,2326,"[[1, 2239], [2, 4217], [3, 6197], [4, 8179], [5, 10163], [6, 12149], [8, 16127], [9, 18119], [10, 20113], [11, 22109]]"
2,2154,3191,0.4652,0.7066666666666667,14,2326,"[[1, 5347], [2, 7507], [4, 11839], [5, 14011], [6, 16187], [7, 18367], [8, 20551], [9, 22739], [11, 27127], [12, 29327]]"
1,1979,4217,0.465,0.64,14,2325,"[[1, 6197], [2, 8179], [3, 10163], [4, 12149], [6, 16127], [7, 18119], [8, 20113], [9, 22109], [10, 24107], [11, 26107]]"
1,1263,3613,0.465,0.7333333333333333,13,2325,"[[1, 4877], [2, 6143], [3, 7411], [4, 8681], [7, 12503], [8, 13781], [9, 15061], [11, 17627], [12, 18913], [13, 20201]]"
1,1751,1091,0.465,0.72,9,2325,"[[1, 2843], [2, 4597], [3, 6353], [4, 8111], [5, 9871], [6, 11633], [7, 13397], [9, 16931], [10, 18701], [12, 22247]]"
1,1977,2239,0.465,0.6533333333333333,14,2325,"[[1, 4217], [2, 6197], [3, 8179], [4, 10163], [5, 12149], [7, 16127], [8, 18119], [9, 20113], [10, 22109], [11, 24107]]"
1,1265,4877,0.4648,0.72,13,2324,"[[1, 6143], [2, 7411], [3, 8681], [6, 12503], [7, 13781], [8, 15061], [10, 17627], [11, 18913], [12, 20201], [13, 21491]]"
1,1753,2843,0.4648,0.72,9,2324,"[[1, 4597], [2, 6353], [3, 8111], [4, 9871], [5, 11633], [6, 13397], [8, 16931], [9, 18701], [11, 22247], [12, 24023]]"
1,1755,4597,0.4648,0.7066666666666667,9,2324,"[[1, 6353], [2, 8111], [3, 9871], [4, 11633], [5, 13397], [7, 16931], [8, 18701], [10, 22247], [11, 24023], [12, 25801]]"
5,2495,3301,0.4646,0.6933333333333334,18,2323,"[[1, 5801], [2, 8311], [3, 10831], [5, 15901], [6, 18451], [7, 21011], [8, 23581], [9, 26161], [10, 28751], [12, 33961]]"
5,2485,811,0.4646,0.6933333333333334,18,2323,"[[1, 3301], [2, 5801], [3, 8311], [4, 10831], [6, 15901], [7, 18451], [8, 21011], [9, 23581], [10, 26161], [11, 28751]]"
1,1947,1609,0.4644,0.7466666666666667,12,2322,"[[1, 3557], [2, 5507], [3, 7459], [4, 9413], [5, 11369], [6, 13327], [7, 15287], [9, 19213], [10, 21179], [12, 25117]]"
1,1949,3557,0.4642,0.7333333333333333,12,2321,"[[1, 5507], [2, 7459], [3, 9413], [4, 11369], [5, 13327], [6, 15287], [8, 19213], [9, 21179], [11, 25117], [13, 29063]]"
1,1269,541,0.464,0.7333333333333333,14,2320,"[[1, 1811], [2, 3083], [3, 4357], [5, 6911], [6, 8191], [7, 9473], [9, 12043], [10, 13331], [11, 14621], [12, 15913]]"
1,1271,1811,0.4638,0.7333333333333333,14,2319,"[[1, 3083], [2, 4357], [4, 6911], [5, 8191], [6, 9473], [8, 12043], [9, 13331], [10, 14621], [11, 15913], [12, 17207]]"
2,1706,223,0.4638,0.7066666666666667,14,2319,"[[1, 1931], [2, 3643], [4, 7079], [5, 8803], [6, 10531], [7, 12263], [8, 13999], [9, 15739], [10, 17483], [11, 19231]]"
1,785,647,0.4638,0.7333333333333333,12,2319,"[[1, 1433], [2, 2221], [3, 3011], [4, 3803], [5, 4597], [6, 5393], [8, 6991], [9, 7793], [10, 8597], [11, 9403]]"
1,787,1433,0.4636,0.7333333333333333,12,2318,"[[1, 2221], [2, 3011], [3, 3803], [4, 4597], [5, 5393], [7, 6991], [8, 7793], [9, 8597], [10, 9403], [11, 10211]]"
1,789,2221,0.4634,0.7333333333333333,12,2317,"[[1, 3011], [2, 3803], [3, 4597], [4, 5393], [6, 6991], [7, 7793], [8, 8597], [9, 9403], [10, 10211], [12, 11833]]"
2,1998,1847,0.4632,0.6666666666666666,11,2316,"[[1, 3847], [2, 5851], [4, 9871], [5, 11887], [6, 13907], [8, 17959], [9, 19991], [10, 22027], [12, 26111], [14, 30211]]"
1,791,3011,0.4632,0.7333333333333333,12,2316,"[[1, 3803], [2, 4597], [3, 5393], [5, 6991], [6, 7793], [7, 8597], [8, 9403], [9, 10211], [11, 11833], [12, 12647]]"
1,1443,193,0.4632,0.6533333333333333,15,2316,"[[1, 1637], [2, 3083], [4, 5981], [5, 7433], [6, 8887], [7, 10343], [8, 11801], [10, 14723], [11, 16187], [13, 19121]]"
5,2065,1753,0.4632,0.72,10,2316,"[[1, 3823], [2, 5903], [3, 7993], [4, 10093], [5, 12203], [6, 14323], [7, 16453], [8, 18593], [9, 20743], [11, 25073]]"
2,1516,1201,0.463,0.7066666666666667,11,2315,"[[1, 2719], [2, 4241], [4, 7297], [5, 8831], [6, 10369], [8, 13457], [10, 16561], [11, 18119], [12, 19681], [13, 21247]]"
5,2075,3823,0.463,0.72,10,2315,"[[1, 5903], [2, 7993], [3, 10093], [4, 12203], [5, 14323], [6, 16453], [7, 18593], [8, 20743], [10, 25073], [11, 27253]]"
1,793,3803,0.463,0.7333333333333333,12,2315,"[[1, 4597], [2, 5393], [4, 6991], [5, 7793], [6, 8597], [7, 9403], [8, 10211], [10, 11833], [11, 12647], [12, 13463]]"
2,1724,3571,0.4628,0.7466666666666667,14,2314,"[[1, 5297], [2, 7027], [3, 8761], [4, 10499], [5, 12241], [7, 15737], [8, 17491], [9, 19249], [10, 21011], [11, 22777]]"
6,2214,1601,0.4626,0.7466666666666667,11,2313,"[[1, 3821], [2, 6053], [3, 8297], [5, 12821], [6, 15101], [7, 17393], [8, 19697], [9, 22013], [11, 26681], [12, 29033]]"
6,2226,3821,0.4626,0.7466666666666667,11,2313,"[[1, 6053], [2, 8297], [4, 12821], [5, 15101], [6, 17393], [7, 19697], [8, 22013], [10, 26681], [11, 29033], [12, 31397]]"
1,2037,1579,0.4626,0.7066666666666667,9,2313,"[[1, 3617], [2, 5657], [3, 7699], [4, 9743], [5, 11789], [7, 15887], [8, 17939], [9, 19993], [11, 24107], [13, 28229]]"
1,2039,3617,0.4624,0.6933333333333334,9,2312,"[[1, 5657], [2, 7699], [3, 9743], [4, 11789], [6, 15887], [7, 17939], [8, 19993], [10, 24107], [12, 28229], [13, 30293]]"
2,2370,3581,0.4624,0.6666666666666666,9,2312,"[[1, 5953], [2, 8329], [3, 10709], [4, 13093], [7, 20269], [8, 22669], [9, 25073], [10, 27481], [12, 32309], [13, 34729]]"
1,725,293,0.4624,0.7333333333333333,14,2312,"[[1, 1019], [2, 1747], [3, 2477], [4, 3209], [5, 3943], [6, 4679], [7, 5417], [9, 6899], [10, 7643], [11, 8389]]"
2,2366,1213,0.4624,0.6666666666666666,9,2312,"[[1, 3581], [2, 5953], [3, 8329], [4, 10709], [5, 13093], [8, 20269], [9, 22669], [10, 25073], [11, 27481], [13, 32309]]"
1,727,1019,0.4622,0.7333333333333333,14,2311,"[[1, 1747], [2, 2477], [3, 3209], [4, 3943], [5, 4679], [6, 5417], [8, 6899], [9, 7643], [10, 8389], [11, 9137]]"
1,729,1747,0.4622,0.7333333333333333,14,2311,"[[1, 2477], [2, 3209], [3, 3943], [4, 4679], [5, 5417], [7, 6899], [8, 7643], [9, 8389], [10, 9137], [11, 9887]]"
1,731,2477,0.462,0.7333333333333333,14,2310,"[[1, 3209], [2, 3943], [3, 4679], [4, 5417], [6, 6899], [7, 7643], [8, 8389], [9, 9137], [10, 9887], [11, 10639]]"
3,2007,4813,0.4618,0.7066666666666667,11,2309,"[[1, 6823], [2, 8839], [3, 10861], [4, 12889], [5, 14923], [6, 16963], [7, 19009], [8, 21061], [10, 25183], [11, 27253]]"
1,733,3209,0.4618,0.7333333333333333,14,2309,"[[1, 3943], [2, 4679], [3, 5417], [5, 6899], [6, 7643], [7, 8389], [8, 9137], [9, 9887], [10, 10639], [11, 11393]]"
1,1411,131,0.4618,0.6666666666666666,9,2309,"[[1, 1543], [2, 2957], [3, 4373], [4, 5791], [5, 7211], [8, 11483], [9, 12911], [10, 14341], [11, 15773], [12, 17207]]"
1,1393,1283,0.4616,0.7466666666666667,11,2308,"[[1, 2677], [2, 4073], [3, 5471], [4, 6871], [5, 8273], [6, 9677], [7, 11083], [8, 12491], [9, 13901], [10, 15313]]"
1,735,3943,0.4616,0.7333333333333333,14,2308,"[[1, 4679], [2, 5417], [4, 6899], [5, 7643], [6, 8389], [7, 9137], [8, 9887], [9, 10639], [10, 11393], [11, 12149]]"
1,1413,1543,0.4616,0.6666666666666666,9,2308,"[[1, 2957], [2, 4373], [3, 5791], [4, 7211], [7, 11483], [8, 12911], [9, 14341], [10, 15773], [11, 17207], [14, 21521]]"
2,1470,659,0.4614,0.7466666666666667,11,2307,"[[1, 2131], [2, 3607], [3, 5087], [4, 6571], [5, 8059], [6, 9551], [7, 11047], [8, 12547], [9, 14051], [10, 15559]]"
1,1395,2677,0.4614,0.7466666666666667,11,2307,"[[1, 4073], [2, 5471], [3, 6871], [4, 8273], [5, 9677], [6, 11083], [7, 12491], [8, 13901], [9, 15313], [11, 18143]]"
1,1415,2957,0.4614,0.6533333333333333,9,2307,"[[1, 4373], [2, 5791], [3, 7211], [6, 11483], [7, 12911], [8, 14341], [9, 15773], [10, 17207], [13, 21521], [14, 22963]]"
1,1417,4373,0.4612,0.6533333333333333,9,2306,"[[1, 5791], [2, 7211], [5, 11483], [6, 12911], [7, 14341], [8, 15773], [9, 17207], [12, 21521], [13, 22963], [14, 24407]]"
1,1397,4073,0.4612,0.7466666666666667,11,2306,"[[1, 5471], [2, 6871], [3, 8273], [4, 9677], [5, 11083], [6, 12491], [7, 13901], [8, 15313], [10, 18143], [12, 20981]]"
2,1474,2131,0.4612,0.7466666666666667,11,2306,"[[1, 3607], [2, 5087], [3, 6571], [4, 8059], [5, 9551], [6, 11047], [7, 12547], [8, 14051], [9, 15559], [11, 18587]]"
3,2391,1279,0.461,0.6533333333333333,10,2305,"[[1, 3673], [2, 6073], [4, 10891], [5, 13309], [6, 15733], [8, 20599], [9, 23041], [11, 27943], [12, 30403], [13, 32869]]"
2,1478,3607,0.461,0.7466666666666667,11,2305,"[[1, 5087], [2, 6571], [3, 8059], [4, 9551], [5, 11047], [6, 12547], [7, 14051], [8, 15559], [10, 18587], [11, 20107]]"
1,2369,491,0.4604,0.6666666666666666,10,2302,"[[1, 2861], [2, 5233], [3, 7607], [6, 14741], [7, 17123], [8, 19507], [9, 21893], [10, 24281], [12, 29063], [15, 36251]]"
1,1049,977,0.4602,0.68,10,2301,"[[1, 2027], [2, 3079], [3, 4133], [4, 5189], [5, 6247], [6, 7307], [7, 8369], [8, 9433], [9, 10499], [11, 12637]]"
1,2371,2861,0.4602,0.6666666666666666,10,2301,"[[1, 5233], [2, 7607], [5, 14741], [6, 17123], [7, 19507], [8, 21893], [9, 24281], [11, 29063], [14, 36251], [15, 38651]]"
1,1051,2027,0.4602,0.68,10,2301,"[[1, 3079], [2, 4133], [3, 5189], [4, 6247], [5, 7307], [6, 8369], [7, 9433], [8, 10499], [10, 12637], [11, 13709]]"
1,1053,3079,0.46,0.68,10,2300,"[[1, 4133], [2, 5189], [3, 6247], [4, 7307], [5, 8369], [6, 9433], [7, 10499], [9, 12637], [10, 13709], [11, 14783]]"
2,1154,751,0.46,0.7733333333333333,15,2300,"[[1, 1907], [2, 3067], [3, 4231], [4, 5399], [5, 6571], [8, 10111], [9, 11299], [10, 12491], [11, 13687], [12, 14887]]"
1,1055,4133,0.4598,0.68,10,2299,"[[1, 5189], [2, 6247], [3, 7307], [4, 8369], [5, 9433], [6, 10499], [8, 12637], [9, 13709], [10, 14783], [11, 15859]]"
2,1158,1907,0.4598,0.76,15,2299,"[[1, 3067], [2, 4231], [3, 5399], [4, 6571], [7, 10111], [8, 11299], [9, 12491], [10, 13687], [11, 14887], [12, 16091]]"
2,2108,2539,0.4596,0.7066666666666667,9,2298,"[[1, 4649], [2, 6763], [4, 11003], [6, 15259], [7, 17393], [8, 19531], [9, 21673], [10, 23819], [11, 25969], [12, 28123]]"
6,1692,1229,0.4596,0.7333333333333333,16,2298,"[[1, 2927], [2, 4637], [3, 6359], [4, 8093], [5, 9839], [6, 11597], [7, 13367], [8, 15149], [9, 16943], [10, 18749]]"
2,1162,3067,0.4596,0.76,15,2298,"[[1, 4231], [2, 5399], [3, 6571], [6, 10111], [7, 11299], [8, 12491], [9, 13687], [10, 14887], [11, 16091], [12, 17299]]"
2,2104,433,0.4596,0.7066666666666667,9,2298,"[[1, 2539], [2, 4649], [3, 6763], [5, 11003], [7, 15259], [8, 17393], [9, 19531], [10, 21673], [11, 23819], [12, 25969]]"
6,1704,2927,0.4596,0.7333333333333333,16,2298,"[[1, 4637], [2, 6359], [3, 8093], [4, 9839], [5, 11597], [6, 13367], [7, 15149], [8, 16943], [9, 18749], [11, 22397]]"
2,1166,4231,0.4596,0.76,15,2298,"[[1, 5399], [2, 6571], [5, 10111], [6, 11299], [7, 12491], [8, 13687], [9, 14887], [10, 16091], [11, 17299], [13, 19727]]"
6,1716,4637,0.4594,0.7333333333333333,16,2297,"[[1, 6359], [2, 8093], [3, 9839], [4, 11597], [5, 13367], [6, 15149], [7, 16943], [8, 18749], [10, 22397], [11, 24239]]"
2,1614,3833,0.4592,0.6933333333333334,9,2296,"[[1, 5449], [2, 7069], [3, 8693], [4, 10321], [5, 11953], [9, 18521], [10, 20173], [13, 25153], [14, 26821], [15, 28493]]"
1,2217,1783,0.4592,0.6,9,2296,"[[1, 4001], [2, 6221], [3, 8443], [4, 10667], [5, 12893], [6, 15121], [7, 17351], [8, 19583], [9, 21817], [13, 30773]]"
1,2219,4001,0.4592,0.6,8,2296,"[[1, 6221], [2, 8443], [3, 10667], [4, 12893], [5, 15121], [6, 17351], [7, 19583], [8, 21817], [12, 30773], [15, 37511]]"
1,907,3533,0.4592,0.7066666666666667,11,2296,"[[1, 4441], [2, 5351], [3, 6263], [4, 7177], [5, 8093], [6, 9011], [7, 9931], [8, 10853], [9, 11777], [10, 12703]]"
2,1606,613,0.4592,0.7066666666666667,9,2296,"[[1, 2221], [2, 3833], [3, 5449], [4, 7069], [5, 8693], [6, 10321], [7, 11953], [11, 18521], [12, 20173], [15, 25153]]"
2,1610,2221,0.4592,0.6933333333333334,9,2296,"[[1, 3833], [2, 5449], [3, 7069], [4, 8693], [5, 10321], [6, 11953], [10, 18521], [11, 20173], [14, 25153], [15, 26821]]"
1,1483,2309,0.459,0.6933333333333334,14,2295,"[[1, 3793], [2, 5279], [5, 9749], [6, 11243], [7, 12739], [9, 15737], [10, 17239], [11, 18743], [12, 20249], [13, 21757]]"
1,-139,4871,0.459,0.92,80,2295,"[[1, 4733], [2, 4597], [3, 4463], [5, 4201], [6, 4073], [7, 3947], [8, 3823], [9, 3701], [10, 3581], [11, 3463]]"
1,-129,4201,0.459,0.9333333333333333,80,2295,"[[1, 4073], [2, 3947], [3, 3823], [4, 3701], [5, 3581], [6, 3463], [7, 3347], [9, 3121], [10, 3011], [11, 2903]]"
1,-137,4733,0.459,0.92,80,2295,"[[1, 4597], [2, 4463], [4, 4201], [5, 4073], [6, 3947], [7, 3823], [8, 3701], [9, 3581], [10, 3463], [11, 3347]]"
1,1481,827,0.459,0.6933333333333334,14,2295,"[[1, 2309], [2, 3793], [3, 5279], [6, 9749], [7, 11243], [8, 12739], [10, 15737], [11, 17239], [12, 18743], [13, 20249]]"
1,909,4441,0.459,0.7066666666666667,11,2295,"[[1, 5351], [2, 6263], [3, 7177], [4, 8093], [5, 9011], [6, 9931], [7, 10853], [8, 11777], [9, 12703], [11, 14561]]"
1,-127,4073,0.4588,0.9333333333333333,80,2294,"[[1, 3947], [2, 3823], [3, 3701], [4, 3581], [5, 3463], [6, 3347], [8, 3121], [9, 3011], [10, 2903], [11, 2797]]"
2,2120,1759,0.4586,0.6533333333333333,13,2293,"[[1, 3881], [2, 6007], [4, 10271], [5, 12409], [6, 14551], [9, 21001], [10, 23159], [11, 25321], [12, 27487], [16, 36191]]"
1,-123,3823,0.4586,0.9333333333333333,80,2293,"[[1, 3701], [2, 3581], [3, 3463], [4, 3347], [6, 3121], [7, 3011], [8, 2903], [9, 2797], [10, 2693], [11, 2591]]"
1,-125,3947,0.4586,0.9333333333333333,80,2293,"[[1, 3823], [2, 3701], [3, 3581], [4, 3463], [5, 3347], [7, 3121], [8, 3011], [9, 2903], [10, 2797], [11, 2693]]"
1,1909,1697,0.4584,0.72,16,2292,"[[1, 3607], [2, 5519], [3, 7433], [4, 9349], [6, 13187], [8, 17033], [9, 18959], [10, 20887], [11, 22817], [12, 24749]]"
1,1911,3607,0.4584,0.7066666666666667,16,2292,"[[1, 5519], [2, 7433], [3, 9349], [5, 13187], [7, 17033], [8, 18959], [9, 20887], [10, 22817], [11, 24749], [12, 26683]]"
1,889,281,0.4584,0.7466666666666667,9,2292,"[[1, 1171], [2, 2063], [3, 2957], [4, 3853], [5, 4751], [6, 5651], [7, 6553], [8, 7457], [9, 8363], [11, 10181]]"
1,-121,3701,0.4584,0.9333333333333333,80,2292,"[[1, 3581], [2, 3463], [3, 3347], [5, 3121], [6, 3011], [7, 2903], [8, 2797], [9, 2693], [10, 2591], [12, 2393]]"
1,-119,3581,0.4582,0.9333333333333333,80,2291,"[[1, 3463], [2, 3347], [4, 3121], [5, 3011], [6, 2903], [7, 2797], [8, 2693], [9, 2591], [11, 2393], [12, 2297]]"
1,891,1171,0.4582,0.7333333333333333,9,2291,"[[1, 2063], [2, 2957], [3, 3853], [4, 4751], [5, 5651], [6, 6553], [7, 7457], [8, 8363], [10, 10181], [11, 11093]]"
1,893,2063,0.458,0.72,9,2290,"[[1, 2957], [2, 3853], [3, 4751], [4, 5651], [5, 6553], [6, 7457], [7, 8363], [9, 10181], [10, 11093], [11, 12007]]"
1,-111,3121,0.458,0.9466666666666667,80,2290,"[[1, 3011], [2, 2903], [3, 2797], [4, 2693], [5, 2591], [7, 2393], [8, 2297], [9, 2203], [10, 2111], [12, 1933]]"
1,895,2957,0.4578,0.72,9,2289,"[[1, 3853], [2, 4751], [3, 5651], [4, 6553], [5, 7457], [6, 8363], [8, 10181], [9, 11093], [10, 12007], [11, 12923]]"
1,897,409,0.4578,0.68,13,2289,"[[1, 1307], [2, 2207], [3, 3109], [4, 4013], [5, 4919], [6, 5827], [7, 6737], [8, 7649], [9, 8563], [10, 9479]]"
1,-109,3011,0.4578,0.9466666666666667,80,2289,"[[1, 2903], [2, 2797], [3, 2693], [4, 2591], [6, 2393], [7, 2297], [8, 2203], [9, 2111], [11, 1933], [12, 1847]]"
1,899,4751,0.4576,0.72,9,2288,"[[1, 5651], [2, 6553], [3, 7457], [4, 8363], [6, 10181], [7, 11093], [8, 12007], [9, 12923], [10, 13841], [12, 15683]]"
1,903,3109,0.4576,0.6666666666666666,13,2288,"[[1, 4013], [2, 4919], [3, 5827], [4, 6737], [5, 7649], [6, 8563], [7, 9479], [9, 11317], [10, 12239], [11, 13163]]"
1,-107,2903,0.4576,0.9466666666666667,80,2288,"[[1, 2797], [2, 2693], [3, 2591], [5, 2393], [6, 2297], [7, 2203], [8, 2111], [10, 1933], [11, 1847], [14, 1601]]"
1,-105,2797,0.4576,0.9466666666666667,80,2288,"[[1, 2693], [2, 2591], [4, 2393], [5, 2297], [6, 2203], [7, 2111], [9, 1933], [10, 1847], [13, 1601], [14, 1523]]"
1,899,1307,0.4576,0.68,13,2288,"[[1, 2207], [2, 3109], [3, 4013], [4, 4919], [5, 5827], [6, 6737], [7, 7649], [8, 8563], [9, 9479], [11, 11317]]"
1,897,3853,0.4576,0.72,9,2288,"[[1, 4751], [2, 5651], [3, 6553], [4, 7457], [5, 8363], [7, 10181], [8, 11093], [9, 12007], [10, 12923], [11, 13841]]"
1,901,2207,0.4576,0.68,13,2288,"[[1, 3109], [2, 4013], [3, 4919], [4, 5827], [5, 6737], [6, 7649], [7, 8563], [8, 9479], [10, 11317], [11, 12239]]"
6,1506,827,0.4576,0.76,15,2288,"[[1, 2339], [2, 3863], [3, 5399], [4, 6947], [6, 10079], [8, 13259], [9, 14867], [10, 16487], [11, 18119], [12, 19763]]"
6,1518,2339,0.4574,0.76,15,2287,"[[1, 3863], [2, 5399], [3, 6947], [5, 10079], [7, 13259], [8, 14867], [9, 16487], [10, 18119], [11, 19763], [12, 21419]]"
1,-97,2393,0.4574,0.96,80,2287,"[[1, 2297], [2, 2203], [3, 2111], [5, 1933], [6, 1847], [9, 1601], [10, 1523], [11, 1447], [12, 1373], [13, 1301]]"
1,-95,2297,0.4574,0.96,80,2287,"[[1, 2203], [2, 2111], [4, 1933], [5, 1847], [8, 1601], [9, 1523], [10, 1447], [11, 1373], [12, 1301], [13, 1231]]"
1,1169,197,0.4574,0.76,13,2287,"[[1, 1367], [2, 2539], [4, 4889], [5, 6067], [6, 7247], [7, 8429], [8, 9613], [9, 10799], [10, 11987], [11, 13177]]"
1,905,4013,0.4574,0.6666666666666666,13,2287,"[[1, 4919], [2, 5827], [3, 6737], [4, 7649], [5, 8563], [6, 9479], [8, 11317], [9, 12239], [10, 13163], [12, 15017]]"
1,1987,293,0.4572,0.68,14,2286,"[[1, 2281], [2, 4271], [3, 6263], [5, 10253], [6, 12251], [7, 14251], [8, 16253], [9, 18257], [11, 22271], [12, 24281]]"
6,1530,3863,0.4572,0.76,15,2286,"[[1, 5399], [2, 6947], [4, 10079], [6, 13259], [7, 14867], [8, 16487], [9, 18119], [10, 19763], [11, 21419], [12, 23087]]"
1,907,4919,0.4572,0.6666666666666666,13,2286,"[[1, 5827], [2, 6737], [3, 7649], [4, 8563], [5, 9479], [7, 11317], [8, 12239], [9, 13163], [11, 15017], [13, 16879]]"
1,1177,4889,0.4572,0.7333333333333333,13,2286,"[[1, 6067], [2, 7247], [3, 8429], [4, 9613], [5, 10799], [6, 11987], [7, 13177], [8, 14369], [10, 16759], [11, 17957]]"
4,2270,167,0.457,0.7466666666666667,12,2285,"[[1, 2441], [2, 4723], [3, 7013], [4, 9311], [5, 11617], [6, 13931], [7, 16253], [8, 18583], [9, 20921], [11, 25621]]"
1,1989,2281,0.457,0.68,14,2285,"[[1, 4271], [2, 6263], [4, 10253], [5, 12251], [6, 14251], [7, 16253], [8, 18257], [10, 22271], [11, 24281], [12, 26293]]"
1,721,557,0.457,0.7333333333333333,11,2285,"[[1, 1279], [2, 2003], [3, 2729], [4, 3457], [6, 4919], [7, 5653], [8, 6389], [9, 7127], [10, 7867], [11, 8609]]"
1,785,1217,0.457,0.7333333333333333,11,2285,"[[1, 2003], [2, 2791], [3, 3581], [4, 4373], [5, 5167], [7, 6761], [8, 7561], [9, 8363], [11, 9973], [12, 10781]]"
1,783,433,0.457,0.7333333333333333,11,2285,"[[1, 1217], [2, 2003], [3, 2791], [4, 3581], [5, 4373], [6, 5167], [8, 6761], [9, 7561], [10, 8363], [12, 9973]]"
1,-79,1601,0.457,1.0,79,2285,"[[1, 1523], [2, 1447], [3, 1373], [4, 1301], [5, 1231], [6, 1163], [7, 1097], [8, 1033], [9, 971], [10, 911]]"
4,2278,2441,0.4568,0.7466666666666667,12,2284,"[[1, 4723], [2, 7013], [3, 9311], [4, 11617], [5, 13931], [6, 16253], [7, 18583], [8, 20921], [10, 25621], [11, 27983]]"
4,2286,4723,0.4568,0.7466666666666667,12,2284,"[[1, 7013], [2, 9311], [3, 11617], [4, 13931], [5, 16253], [6, 18583], [7, 20921], [9, 25621], [10, 27983], [13, 35117]]"
1,-75,1447,0.4568,1.0,77,2284,"[[1, 1373], [2, 1301], [3, 1231], [4, 1163], [5, 1097], [6, 1033], [7, 971], [8, 911], [9, 853], [10, 797]]"
1,787,2003,0.4568,0.7333333333333333,11,2284,"[[1, 2791], [2, 3581], [3, 4373], [4, 5167], [6, 6761], [7, 7561], [8, 8363], [10, 9973], [11, 10781], [14, 13217]]"
1,789,2791,0.4568,0.72,11,2284,"[[1, 3581], [2, 4373], [3, 5167], [5, 6761], [6, 7561], [7, 8363], [9, 9973], [10, 10781], [13, 13217], [14, 14033]]"
1,-77,1523,0.4568,1.0,78,2284,"[[1, 1447], [2, 1373], [3, 1301], [4, 1231], [5, 1163], [6, 1097], [7, 1033], [8, 971], [9, 911], [10, 853]]"
1,723,1279,0.4568,0.7333333333333333,11,2284,"[[1, 2003], [2, 2729], [3, 3457], [5, 4919], [6, 5653], [7, 6389], [8, 7127], [9, 7867], [10, 8609], [12, 10099]]"
1,733,4919,0.4568,0.7066666666666667,11,2284,"[[1, 5653], [2, 6389], [3, 7127], [4, 7867], [5, 8609], [7, 10099], [8, 10847], [9, 11597], [11, 13103], [12, 13859]]"
1,889,347,0.4566,0.7066666666666667,13,2283,"[[1, 1237], [2, 2129], [3, 3023], [4, 3919], [5, 4817], [6, 5717], [7, 6619], [8, 7523], [9, 8429], [10, 9337]]"
1,891,1237,0.4566,0.6933333333333334,12,2283,"[[1, 2129], [2, 3023], [3, 3919], [4, 4817], [5, 5717], [6, 6619], [7, 7523], [8, 8429], [9, 9337], [10, 10247]]"
1,1547,1229,0.4566,0.68,12,2283,"[[1, 2777], [2, 4327], [3, 5879], [4, 7433], [7, 12107], [8, 13669], [9, 15233], [11, 18367], [12, 19937], [15, 24659]]"
5,1665,677,0.4566,0.6933333333333334,12,2283,"[[1, 2347], [2, 4027], [3, 5717], [4, 7417], [5, 9127], [6, 10847], [7, 12577], [9, 16067], [10, 17827], [11, 19597]]"
2,980,919,0.4566,0.7333333333333333,10,2283,"[[1, 1901], [2, 2887], [3, 3877], [4, 4871], [5, 5869], [6, 6871], [7, 7877], [8, 8887], [9, 9901], [11, 11941]]"
1,2423,3779,0.4566,0.6666666666666666,14,2283,"[[1, 6203], [2, 8629], [3, 11057], [4, 13487], [5, 15919], [6, 18353], [7, 20789], [8, 23227], [9, 25667], [10, 28109]]"
1,895,3023,0.4566,0.6933333333333334,10,2283,"[[1, 3919], [2, 4817], [3, 5717], [4, 6619], [5, 7523], [6, 8429], [7, 9337], [8, 10247], [9, 11159], [10, 12073]]"
1,791,3581,0.4566,0.72,11,2283,"[[1, 4373], [2, 5167], [4, 6761], [5, 7561], [6, 8363], [8, 9973], [9, 10781], [12, 13217], [13, 14033], [14, 14851]]"
1,1845,3457,0.4566,0.6933333333333334,10,2283,"[[1, 5303], [2, 7151], [3, 9001], [4, 10853], [6, 14563], [7, 16421], [9, 20143], [11, 23873], [12, 25741], [13, 27611]]"
1,893,2129,0.4566,0.6933333333333334,11,2283,"[[1, 3023], [2, 3919], [3, 4817], [4, 5717], [5, 6619], [6, 7523], [7, 8429], [8, 9337], [9, 10247], [10, 11159]]"
1,897,3919,0.4566,0.6933333333333334,9,2283,"[[1, 4817], [2, 5717], [3, 6619], [4, 7523], [5, 8429], [6, 9337], [7, 10247], [8, 11159], [9, 12073], [11, 13907]]"
1,725,2003,0.4566,0.7333333333333333,11,2283,"[[1, 2729], [2, 3457], [4, 4919], [5, 5653], [6, 6389], [7, 7127], [8, 7867], [9, 8609], [11, 10099], [12, 10847]]"
1,-73,1373,0.4566,1.0,76,2283,"[[1, 1301], [2, 1231], [3, 1163], [4, 1097], [5, 1033], [6, 971], [7, 911], [8, 853], [9, 797], [10, 743]]"
